"","Year3","id","Electoral_District_Number","clea","marg","lcomp","lnonsocsup","votensoc","socmarg","difcro2","rightmar2","diffvotensoc","diffturn","diffturnraw","turnrawfir","turnfir"
"1041","1903","45",45,"Conservative",0.00951040438239431,3,0.333333333333333,0.430631110434816,0.276448434587439,0,0,0.0959349650800584,0.0461825874337207,1681,26287,0.722190170059617
"1042","1907","45",45,"Conservative",0.09239544886069,4,0.166666666666667,0.450568892413751,0.172528444620688,0,0,0.177503233064821,-0.0104652395082663,-395,32783,0.868561890631624
"1043","1912","45",45,"Conservative",0.068711547562707,3,0.333333333333333,0.326668244202556,0.393723379081874,0,0,0.167094870742653,0.0128241011679092,504,33808,0.860232564056894
"1044","1912","45",45,"Conservative",0.081,4,0.2,0.337,0.176,1,0,0.151,NA,NA,NA,NA
"1045","1890","46",46,"Conservative",0.0584078944734682,5,0.2,0.442102524069737,0.234832562701415,0,0,0.114585619020945,0.0308751497505422,2036,49959,0.757608844001638
"1046","1893","46",46,"Conservative",0.194278420183211,5,0.2,0.277624267908094,0.347965159933924,0,0,0.17167302614962,0.00172902139663988,152,66590,0.757470623698968
"1047","1898","46",46,"Conservative",0.164899092118198,6,0.142857142857143,0.328930781240965,0.362077141039727,1,1,0.139650870079546,0.092404791359552,12474,86465,0.64051469335447
"1048","1890","47",47,"Conservative",0.0577048645119164,3,0,0.484737185765589,-0.3516976820111,0,0,0.0773005597075043,0.170992974938967,3432,12252,0.610432962981416
"1049","1890","47",47,"Conservative",0.283298998366129,5,0,0.490374369538964,-0.140086666193081,0,1,0.279532878829294,0.0240333852883504,478,14077,0.707778168837046
"1050","1898","47",47,"Conservative",0.148835433371516,4,0,0.468575792287132,-0.215731195112638,0,0,0.139983095788947,0.0277818041262019,575,13095,0.632700391361067
"1051","1903","47",47,"Conservative",0.236452024226968,4,0.5,0.489081925406439,0.0504462862607587,0,1,0.28116165589705,0.0533694515730443,1123,12548,0.596331147229351
"1052","1912","47",47,"Conservative",0.052248825240546,4,0,0.320429626314612,-0.0166703960617588,1,1,0.244231065106643,-0.0321937189775943,-694,17876,0.829243401215382
"1053","1893","48",48,"Conservative",0.115096273124427,4,0,0.391672509573378,-0.113532171943261,0,0,0.136358578509524,0.0251232994604614,759,18541,0.613716858098044
"1054","1898","48",48,"Conservative",0.236058174523571,3,0.4,0.492276830491474,-0.00847542627883652,0,0,0.00937910327117508,0.060102173695282,1800,19940,0.665798524157735
"1055","1903","48",48,"Conservative",0.19114808937685,4,0.4,0.490714929021744,0.0961101342368229,0,0,0.147538162270022,-0.0161509529378299,-511,23317,0.736970195012485
"1056","1907","48",48,"Conservative",0.0815900472924034,3,0.2,0.403476630735802,0.050232201440075,1,0,0.114307284236163,NA,427,23471,NA
"1057","1912","48",48,"Conservative",0.125049896578002,3,0.25,0.452988351417063,0.112929564176071,1,1,0.145483031448206,0.0174503593616763,573,27557,0.839231331465465
"1058","1898","49",49,"Conservative",0.245089192753523,4,0.25,0.490664260428958,0.055181508988686,0,0,0.143537247453153,0.00840644953833436,183,14407,0.661812669392255
"1059","1912","49",49,"Conservative",0.185923913043478,3,0,0.480978260869565,0.0754891304347826,0,0,0.103086708401725,-0.00783964365256118,-176,18400,0.819599109131403
"1060","1890","50",50,"Conservative",0.0840260131788622,5,0,0.382962229208838,0.0428097678625264,0,0,0.184146163587629,0.0104815041764763,325,23219,0.748830909149547
"1061","1893","50",50,"Conservative",0.0660557306352629,4,0.4,0.444310830983579,0.205838447503732,1,1,0.103006516037032,0.0255963131344584,822,24116,0.750949741545743
"1062","1898","50",50,"Conservative",0.042096675504793,4,0,0.361819294309606,0.180420150928003,0,0,0.184514245294354,0.0402726890503934,1341,24515,0.736230404228482
"1063","1903","50",50,"Conservative",0.161277742324328,3,0.25,0.293129121463518,0.205346380202794,1,1,0.193709375931601,0.027911259459615,970,28206,0.811613385894743
"1064","1903","50",50,"Liberal",0.0130243248419843,3,0.333333333333333,0.449990423290557,0.326948860371576,1,1,0.0952470402276172,NA,278,26105,NA
"1065","1907","50",50,"Liberal",0.0759054293011985,4,0.25,0.329753094505207,0.152793241207676,1,0,0.260794169176385,-0.010784667982322,-388,30538,0.848820079495233
"1066","1907","50",50,"Liberal",0.227225529558355,3,0.333333333333333,0.268378789976464,0.26734044026028,1,1,0.225504567064788,NA,2743,28892,NA
"1067","1912","50",50,"Liberal",0.170071406395529,3,0.25,0.292704129152437,0.22387457311394,1,1,0.205301412700734,0.0171826920458569,631,32210,0.877106990169648
"1068","1903","51",51,"Conservative",0.0885810919632791,3,0.333333333333333,0.476727331293284,-0.260750523433725,0,0,0.0707300400663057,0.0416479848552782,836,12418,0.61864195685747
"1069","1898","52",52,"Conservative",0.181058696435002,4,0.25,0.482967230824631,-0.12279438242708,0,0,0.0461396752860115,0.11798266626018,2709,13885,0.604721048734811
"1070","1912","52",52,"Conservative",0.168202313271907,3,0.25,0.451627131934915,-0.0231327190746912,0,0,0.071749372152529,0.0557431745127559,1370,20404,0.830207104203117
"1071","1898","53",53,"Liberal",0.186752845621461,3,0,0.467196705370932,-0.0303151633014929,0,0,0.300678420510236,-0.0692935963159267,-1595,17483,0.75953601529238
"1072","1903","53",53,"Liberal",0.117694586587665,3,0.4,0.437866953945597,0.0892001077295987,0,0,0.239448827078645,0.00504757964418701,122,18565,0.768100951592884
"1073","1912","53",53,"Liberal",0.0826950480940506,3,0.25,0.418774492340577,0.0939169932312077,1,1,0.222813663783245,-0.00634265627388053,-166,22456,0.858016200519639
"1074","1890","54",54,"Conservative",0.0757683335023836,3,0.333333333333333,0.383101734455827,-0.000405720661324716,0,0,0.215884098572559,-0.0255886697367278,-589,19718,0.856633938656703
"1075","1893","54",54,"Conservative",0.0511948855852656,3,0.333333333333333,0.406971434370085,0.121365873458826,1,1,0.116879257249118,-0.00193765070616603,-45,19709,0.848647950396142
"1076","1898","54",54,"Conservative",0.142899746508276,3,0.333333333333333,0.297629106814454,0.1800288284706,0,0,0.188580279467134,0.0265329234751658,656,20119,0.813743730787898
"1077","1912","54",54,"Liberal",0.00190379982904654,3,0.5,0.493628098531354,0.486789960369881,1,1,-0.00472005686156501,0.033618213411823,948,25738,0.912727401680911
"1078","1890","55",55,"Conservative",0.117797150754837,3,0,0.416011056772273,0.0142462258133106,0,0,0.13414039776279,-0.0567152592081428,-1315,18812,0.811351677736565
"1079","1893","55",55,"Conservative",0.091049700969272,3,0.333333333333333,0.42369560734172,0.0913590431016705,0,0,0.122838006103658,-0.0148891677122542,-356,19396,0.811208699289
"1080","1898","55",55,"Conservative",0.0541879168301294,4,0,0.335670851314241,0.144468418987838,0,0,0.131178893683798,0,0,20392,0.808692893401015
"1081","1903","55",55,"Conservative",0.050335427081998,4,0.25,0.441140024783147,0.233816177413152,0,0,0.115338312573151,0.0381091975082448,1040,23403,0.857566874312935
"1082","1907","55",55,"Conservative",0.0877420338466229,6,0,0.433907607867053,0.13976978197896,1,1,0.177344391664764,-0.020811833505332,-605,26236,0.902511179910561
"1083","1912","55",55,"Conservative",0.0946987347216746,4,0.2,0.306068317860855,0.113444926341446,0,0,0.146801197358177,-0.00188092687896757,-72,27899,0.728833041615507
"1084","1903","56",56,"Conservative",0.114091947993555,4,0.25,0.457416913335082,0.150773727003634,0,0,0.142007249671083,0.0117867823843313,402,26689,0.78253093297367
"1085","1912","56",56,"Conservative",0.0354189843350672,4,0,0.321386692323882,0.0605249706846267,0,0,0.150658301779713,-0.00491130907285975,-188,33259,0.868857598160871
"1086","1893","58",58,"Conservative",0.0838035056044535,4,0,0.438802377191003,-0.157075152335816,0,0,0.130216769833259,0.053732436267106,1174,13293,0.608403130578059
"1087","1898","58",58,"Conservative",0.0508146715274161,4,0.4,0.397887061974555,-0.105498102819731,0,0,0.129306722303324,-0.0135263612791702,-313,13441,0.58085566119274
"1088","1903","58",58,"Conservative",0.0752622590875823,3,0.333333333333333,0.41333252012686,0.094779214442547,1,1,0.17476243394686,0.0149973653277127,370,16396,0.664585951116696
"1089","1907","58",58,"Conservative",0.0872320866998887,3,0,0.394600609608593,-0.0116115922395859,0,0,0.143072128318064,-0.00733590733590739,-190,20669,0.798030888030888
"1090","1907","58",58,"Conservative",0.0894918221103878,3,0,0.335430228105684,0.188665827908758,1,0,0.141521557248361,NA,1547,18281,NA
"1091","1912","58",58,"Conservative",0.0753378530058816,4,0,0.325506218291205,0.177973330938805,1,0,0.218038752966953,0.0320772229441247,864,22273,0.826916651197327
"1092","1890","59",59,"Conservative",0.158398299078668,4,0,0.48999921253642,0.164107410032286,0,0,0.12708346492404,0.0367887227093003,1284,25398,0.727694687983497
"1093","1893","59",59,"Conservative",0.086352821872928,4,0.25,0.496197199578767,0.324661648270213,0,0,0.0841744131299357,0.0245132986015903,894,25639,0.703016177680285
"1094","1907","59",59,"Conservative",0.00207705362344535,5,0.166666666666667,0.43263507181033,0.309531649737835,1,1,0.118832263390968,0.0263445084686572,1207,39479,0.861685873930505
"1095","1890","60",60,"Liberal",0.137786813825153,5,0,0.312924774905606,0.252570432762126,1,0,0.211998814980474,0.0352685838307109,780,17215,0.778395731597034
"1096","1893","60",60,"Liberal",0.188294427528877,6,0.142857142857143,0.274998791745203,0.344642598231115,1,1,0.216619746077025,0.0237842929471329,606,20691,0.812080536912752
"1097","1898","60",60,"Liberal",0.0501721808116473,6,0,0.392049169608997,0.381718320910161,1,1,0.137382318357622,0.114573543233083,3901,22941,0.673784069548872
"1098","1903","60",60,"Liberal",0.130322673065215,4,0.25,0.3392185653404,0.292661963256097,0,0,0.101904110992279,0.0597995545657016,2148,27923,0.777366369710468
"1099","1907","60",60,"Liberal",0.0338302573838349,5,0.142857142857143,0.418318757586132,0.337400018673555,1,0,0.121936756455088,0.0275820677417671,1057,32131,0.838447888941078
"1100","1903","61",61,"Conservative",0.180896772061254,5,0.166666666666667,0.428831111600749,-0.122507436377658,0,0,0.0876497561304952,-0.0642860088243784,-1559,18154,0.748587687105686
"1101","1893","64",64,"Conservative",0.0403995006242198,4,0.166666666666667,0.494132334581773,-0.408639200998752,0,0,0.00530437399377587,0.0826212999694842,2166,20025,0.763846505950565
"1102","1898","64",64,"Conservative",0.0423412204234122,5,0.2,0.473053635075364,-0.398033237428608,0,0,0.0504961308517682,0.0449667499384259,1278,23287,0.819358924738749
"1103","1898","65",65,"Conservative",0.0187299893276414,6,0.166666666666667,0.477534685165422,-0.447545357524013,0,0,0.0300386009416764,0.104572396274344,2717,18740,0.721268570548842
"1104","1898","66",66,"Conservative",0.154999051413394,4,0.25,0.449060899260102,-0.141465882501739,0,0,0.10514437086383,0.0339516535168709,809,15813,0.663631022326674
"1105","1903","66",66,"Conservative",0.0785155144770348,3,0.333333333333333,0.467037630859191,-0.248325945487126,0,0,0.0369236168206498,0.0338807459135907,883,21206,0.813675082495587
"1106","1893","68",68,"Conservative",0.14411933448078,4,0,0.434997131382674,-0.290877796901893,0,0,0.26780409655286,0.129685840036424,1709,8715,0.661329488541509
"1107","1893","69",69,"Conservative",0.0920095476244601,4,0.166666666666667,0.374062286883383,-0.146567401682201,0,0,0.266580125440446,-0.0927863654379707,-2341,17596,0.697423701942132
"1108","1907","69",69,"Conservative",0.0896737865884871,3,0,0.446507515473033,-0.162687886825818,0,0,0.121203871223698,0.0256161314413741,686,21489,0.802427184466019
"1109","1912","69",69,"Conservative",0.123511904761905,3,0.6,0.435544217687075,-0.0610544217687075,0,0,0.100993766937212,0.024183710082526,674,23520,0.843918191603875
"1110","1898","70",70,"Conservative",0.0824775560291933,3,0.333333333333333,0.479170703352064,-0.278628172834722,0,0,0.0829367635006929,0.0821976967370442,1713,15483,0.742946257197697
"1111","1903","70",70,"Conservative",0.0372710720788262,4,0.25,0.447306415336832,-0.275730962836029,0,0,0.0932095827401938,0.00208647784782023,47,18674,0.828997602770132
"1112","1907","70",70,"Conservative",0.103473879607531,4,0.333333333333333,0.419729514717582,-0.133280297003447,0,0,0.0906054086039551,0.0294292917717167,642,18855,0.864313545725418
"1113","1912","70",70,"Conservative",0.104084658248556,4,0.25,0.415571801032667,-0.095393896017586,0,0,0.111857744649812,0.0171582976807025,381,19561,0.880927718982211
"1114","1893","71",71,"Minority",0.240762695119542,4,0,0.464977277217941,-0.169778699861687,0,0,0.223226070858874,-0.0846325958021096,-2383,20244,0.718968640125013
"1115","1898","71",71,"Minority",0.0726056081573198,4,0,0.351738892935178,-0.250910415149308,0,0,0.16941392047851,-0.167837350173991,-5209,21968,0.707823173089316
"1116","1907","71",71,"Liberal",0.032673474888443,3,0,0.376718277380132,-0.276930909526519,0,0,0.205123637050615,NA,1084,33391,NA
"1117","1893","73",73,"Conservative",0.0216880869995056,6,0.428571428571429,0.429930795847751,-0.397923875432526,1,1,0.116307541225593,0.0339090333664889,750,16184,0.73171172800434
"1118","1893","73",73,"Minority",0.144719074737275,5,0,0.458639112311396,-0.296483297129102,0,0,0.0547250972751231,NA,888,17033,NA
"1119","1893","73",73,"Minority",0.168851878100638,4,0,0.47495865816206,-0.30132293881408,0,0,0.0422808399285019,0.061431647405194,1398,16932,0.744034802478358
"1120","1898","73",73,"Minority",0.0591223760607414,5,0,0.406989727556945,-0.345634211701653,0,0,0.113066877243577,0.020162701189643,461,17912,0.783414975507348
"1121","1890","76",76,"Conservative",0.0228788440163024,3,0.333333333333333,0.3766209707299,-0.353742126713598,1,1,0.134956178634306,-0.0199181656759052,-258,10796,0.833474870686328
"1122","1893","76",76,"Conservative",0.078820026056207,5,0.333333333333333,0.341987716359576,-0.252559091755072,0,0,0.159959287154528,-0.0167684104783248,-217,10746,0.8303840506916
"1123","1898","76",76,"Conservative",0.0108067821874417,3,0.375,0.443078069685113,-0.432271287497671,1,1,0.0924381228359107,0.0343122102009273,444,10734,0.82952086553323
"1124","1903","76",76,"Conservative",0.126681614349776,4,0.571428571428571,0.429199724042773,-0.249396343566747,0,0,0.144787080858263,0.00567837674136884,75,11596,0.877952755905512
"1125","1912","76",76,"Liberal",0.244864952288533,4,0.5,0.49450105126961,-0.221656153970564,1,1,0.0162377149147004,0.0535276395992433,764,12366,0.866391088068381
"1126","1912","79",79,"Minority",0.128146453089245,3,0,0.42015364498202,-0.283099051977771,0,0,0.269774590603231,NA,-113,12236,NA
"1127","1893","81",81,"Conservative",0.174814738575545,5,0.25,0.460786331823796,-0.278406751749691,0,0,0.135625516442632,-0.0168156999287805,-425,19432,0.768853367096621
"1128","1898","81",81,"Conservative",0.20236263463543,4,0.333333333333333,0.469995532833673,-0.262321933786668,0,0,0.0753401050417887,0.0466666666666666,1260,20147,0.746185185185185
"1129","1903","81",81,"Conservative",0.219895519744997,4,0.5,0.486630069063219,-0.233531078448734,0,0,0.140507394849727,-0.00256329225043006,-73,22588,0.793145826749535
"1130","1907","81",81,"Conservative",0.127629310344828,5,0.25,0.409137931034483,-0.238146551724138,0,0,0.244964864276608,NA,-1020,23200,NA
"1131","1912","81",81,"Conservative",0.186851464818685,4,0.333333333333333,0.445422212444542,-0.157591757415759,0,0,0.215578842531428,-0.0516002211438048,-1680,27273,0.837674304318447
"1132","1893","82",82,"Minority",0.00148270181219112,4,0,0.494728171334432,-0.493245469522241,0,0,0.00658292579164349,0.0406326955862852,858,18210,0.862379238492139
"1133","1890","83",83,"Conservative",0.0816154544275898,5,0.333333333333333,0.385323479839232,-0.168092830286529,1,1,0.185876323067888,0.0388675623800384,810,15426,0.74021113243762
"1134","1893","83",83,"Minority",0.0356258110180488,4,0,0.317152294443789,-0.135543234634894,0,0,0.218719423437767,-0.0608541091725525,-1301,16954,0.79302118901726
"1135","1890","86",86,"Conservative",0.0794617304999087,4,0.25,0.455519697984534,-0.364549716860501,0,0,0.0523348676552107,0.0722159219777727,1592,16423,0.744976185075981
"1136","1903","88",88,"Conservative",0.224793282481892,5,0,0.459970514710595,-0.17210435228511,1,0,0.0956427234464454,-0.00871469635442801,-191,15601,0.711821873431583
"1137","1893","89",89,"Conservative",0.0524220305242203,4,0.4,0.372262773722628,-0.191476811914768,0,0,0.136408564848902,0.0304437007448991,564,13563,0.73210622908345
"1138","1893","9",9,"Catholic",0.148188878960753,4,0,0.473365867069902,-0.318441129974569,0,0,0.0752481924921775,0.0811965811965811,1938,14549,0.609560918384448
"1139","1898","90",90,"Conservative",0.273060235532766,4,0.4,0.487913450160591,-0.0742097255874232,0,0,0.061831013212493,-0.0057710939803699,-137,17747,0.747588356712583
"1140","1903","90",90,"Conservative",0.269724770642202,4,0.25,0.478374836173001,0.0331847968545216,0,0,0.286294041786509,-0.0662829015976307,-1589,19075,0.795686814332791
"1141","1890","91",91,"Conservative",0.188679245283019,5,0.166666666666667,0.230272536687631,0.245786163522013,1,1,0.256797620049706,0.0460475108191413,1479,23850,0.742551137955727
